,user_id,user_url,sentiment_analysis,posted,item_id,recommend
52980,Pkpure,http://steamcommunity.com/id/Pkpure,2,2014-12-02,1250,1
52982,76561198073309903,http://steamcommunity.com/profiles/76561198073309903,2,2015-07-30,282900,1
52984,76561198073316231,http://steamcommunity.com/profiles/76561198073316231,2,2015-11-14,105600,1
52985,76561198073330411,http://steamcommunity.com/profiles/76561198073330411,2,NaT,730,0
52991,76561198073346300,http://steamcommunity.com/profiles/76561198073346300,2,2015-03-01,570,1
52992,76561198073363859,http://steamcommunity.com/profiles/76561198073363859,2,2014-10-24,230410,1
52993,humanstapler,http://steamcommunity.com/id/humanstapler,2,2015-07-21,200210,1
52994,hyeyey,http://steamcommunity.com/id/hyeyey,2,2015-10-18,252950,1
52996,76561198073378888,http://steamcommunity.com/profiles/76561198073378888,2,2015-11-30,382490,1
52998,76561198073379120,http://steamcommunity.com/profiles/76561198073379120,2,NaT,413150,1
52999,76561198073383090,http://steamcommunity.com/profiles/76561198073383090,2,2014-06-26,550,1
53000,SkyFlashBR,http://steamcommunity.com/id/SkyFlashBR,2,NaT,319630,1
53008,paulbauerpunicher,http://steamcommunity.com/id/paulbauerpunicher,2,2014-04-11,570,1
53009,76561198073413380,http://steamcommunity.com/profiles/76561198073413380,0,2014-08-09,262410,0
53010,Jimmyhello,http://steamcommunity.com/id/Jimmyhello,0,2014-07-03,291480,0
53011,misstie,http://steamcommunity.com/id/misstie,2,2015-09-19,333930,1
53019,76561198073441647,http://steamcommunity.com/profiles/76561198073441647,2,2015-01-31,335240,1
53020,phdeus,http://steamcommunity.com/id/phdeus,2,2015-11-16,346900,1
53021,76561198073451910,http://steamcommunity.com/profiles/76561198073451910,2,2013-12-13,17460,1
53022,76561198073457020,http://steamcommunity.com/profiles/76561198073457020,2,NaT,301520,1
53025,blu3y24,http://steamcommunity.com/id/blu3y24,2,2013-12-11,440,1
53026,51564210333,http://steamcommunity.com/id/51564210333,2,NaT,431240,1
53028,76561198073471590,http://steamcommunity.com/profiles/76561198073471590,2,2014-06-27,252490,1
53029,76561198073473575,http://steamcommunity.com/profiles/76561198073473575,2,2013-11-29,730,1
53030,76561198073496938,http://steamcommunity.com/profiles/76561198073496938,2,2014-05-10,730,1
53033,monjibee,http://steamcommunity.com/id/monjibee,2,2013-12-16,211820,1
53034,76561198073535087,http://steamcommunity.com/profiles/76561198073535087,2,NaT,4000,1
53035,Daniel_Barrett,http://steamcommunity.com/id/Daniel_Barrett,2,2014-07-25,220200,1
53036,TheStrahan123,http://steamcommunity.com/id/TheStrahan123,2,NaT,311210,0
53038,7122456,http://steamcommunity.com/id/7122456,2,NaT,550,1
53039,76561198073580952,http://steamcommunity.com/profiles/76561198073580952,2,2014-09-06,231670,1
53044,2nerdssemvida,http://steamcommunity.com/id/2nerdssemvida,2,2015-08-29,304930,1
53046,76561198073589943,http://steamcommunity.com/profiles/76561198073589943,2,2015-11-14,263280,1
53047,76561198073589985,http://steamcommunity.com/profiles/76561198073589985,0,2014-06-02,267550,0
53050,76561198073608723,http://steamcommunity.com/profiles/76561198073608723,2,2015-11-12,332500,1
53051,76561198073618741,http://steamcommunity.com/profiles/76561198073618741,0,2015-09-25,370240,0
53052,Themfgamer,http://steamcommunity.com/id/Themfgamer,0,2014-07-25,99910,0
53053,76561198073631877,http://steamcommunity.com/profiles/76561198073631877,2,2015-11-14,730,1
53054,_itsbf3_,http://steamcommunity.com/id/_itsbf3_,2,2014-02-22,730,1
53055,Skudz,http://steamcommunity.com/id/Skudz,2,2014-08-04,105600,1
53062,76561198073638107,http://steamcommunity.com/profiles/76561198073638107,2,2014-06-30,216150,0
53067,76561198073638549,http://steamcommunity.com/profiles/76561198073638549,2,2014-02-15,113400,1
53068,alphakenny1,http://steamcommunity.com/id/alphakenny1,2,2014-07-25,4000,1
53070,76561198073648533,http://steamcommunity.com/profiles/76561198073648533,0,2015-12-04,271590,0
53071,rsqwxyg,http://steamcommunity.com/id/rsqwxyg,2,2015-12-12,391540,1
53072,76561198073673753,http://steamcommunity.com/profiles/76561198073673753,0,2014-01-16,241540,1
53073,kmogan99,http://steamcommunity.com/id/kmogan99,2,2013-12-03,220240,1
53074,76561198073692243,http://steamcommunity.com/profiles/76561198073692243,2,2014-08-30,440,1
53075,xXCammoAmmoXx,http://steamcommunity.com/id/xXCammoAmmoXx,2,2014-02-07,208090,1
53076,76561198073706825,http://steamcommunity.com/profiles/76561198073706825,2,2014-02-01,570,1
53077,76561198073711146,http://steamcommunity.com/profiles/76561198073711146,2,2014-05-19,203140,1
53078,76561198073712906,http://steamcommunity.com/profiles/76561198073712906,2,2013-06-21,440,1
53081,767scar77,http://steamcommunity.com/id/767scar77,0,2015-09-24,227940,1
53082,76561198073722309,http://steamcommunity.com/profiles/76561198073722309,2,2014-12-05,24200,1
53083,76561198073733242,http://steamcommunity.com/profiles/76561198073733242,2,NaT,440,1
53084,1stBLUE-COW,http://steamcommunity.com/id/1stBLUE-COW,2,2014-12-10,10090,1
53085,ByanVEVO,http://steamcommunity.com/id/ByanVEVO,0,2014-06-25,72850,1
53090,Xelight,http://steamcommunity.com/id/Xelight,2,2014-07-03,440,1
53091,76561198073749507,http://steamcommunity.com/profiles/76561198073749507,2,2013-12-11,99900,1
53092,OnceUponAGoat,http://steamcommunity.com/id/OnceUponAGoat,2,NaT,292030,1
53093,pleumarnun,http://steamcommunity.com/id/pleumarnun,2,2014-06-20,440,1
53094,joaoflavio,http://steamcommunity.com/id/joaoflavio,2,2014-04-21,221100,1
53096,76561198073784330,http://steamcommunity.com/profiles/76561198073784330,2,2013-06-08,219640,1
53102,paulspeltwithap,http://steamcommunity.com/id/paulspeltwithap,2,2015-07-01,205100,1
53103,76561198073818391,http://steamcommunity.com/profiles/76561198073818391,2,NaT,230410,1
53104,76561198073826390,http://steamcommunity.com/profiles/76561198073826390,2,NaT,4000,1
53105,76561198073834001,http://steamcommunity.com/profiles/76561198073834001,2,2015-08-28,391460,1
53106,wadiyatalknabeet,http://steamcommunity.com/id/wadiyatalknabeet,2,2015-12-25,386360,1
53107,76561198073843945,http://steamcommunity.com/profiles/76561198073843945,2,2014-01-24,440,1
53108,76561198073855426,http://steamcommunity.com/profiles/76561198073855426,2,NaT,307690,0
53109,camicase,http://steamcommunity.com/id/camicase,2,2014-10-15,730,1
53110,76561198073899610,http://steamcommunity.com/profiles/76561198073899610,0,2015-06-25,49520,1
53112,76561198073899830,http://steamcommunity.com/profiles/76561198073899830,2,NaT,381990,1
53113,tntnguyen03,http://steamcommunity.com/id/tntnguyen03,2,2015-05-12,730,1
53114,RAFFRO,http://steamcommunity.com/id/RAFFRO,0,2014-12-31,620,1
53115,76561198073924545,http://steamcommunity.com/profiles/76561198073924545,2,2014-09-03,304930,1
53116,Get_SiCkled,http://steamcommunity.com/id/Get_SiCkled,2,2015-11-20,417860,1
53118,76561198073931851,http://steamcommunity.com/profiles/76561198073931851,2,2013-12-17,91330,1
53125,76561198073943264,http://steamcommunity.com/profiles/76561198073943264,2,2014-12-12,238460,1
53126,lafoeda,http://steamcommunity.com/id/lafoeda,2,2014-01-16,252490,1
53127,gamesownedbyme,http://steamcommunity.com/id/gamesownedbyme,2,2014-04-14,730,1
53130,76561198073966201,http://steamcommunity.com/profiles/76561198073966201,2,NaT,355180,1
53131,1922001,http://steamcommunity.com/id/1922001,2,2015-01-11,313740,1
53133,76561198073970893,http://steamcommunity.com/profiles/76561198073970893,2,2015-11-13,385800,1
53137,2lstgun,http://steamcommunity.com/id/2lstgun,2,2015-12-27,211420,1
53138,Like_a_sunrise,http://steamcommunity.com/id/Like_a_sunrise,2,2015-09-24,209000,1
53139,76561198074006716,http://steamcommunity.com/profiles/76561198074006716,0,2014-05-19,236390,1
53140,76561198074009219,http://steamcommunity.com/profiles/76561198074009219,2,2015-03-10,91900,1
53141,fadas56,http://steamcommunity.com/id/fadas56,2,2014-04-21,265930,1
53144,Franstar2,http://steamcommunity.com/id/Franstar2,2,2014-09-17,212800,1
53145,Mouldy_Oreo,http://steamcommunity.com/id/Mouldy_Oreo,0,2014-09-13,200210,1
53146,76561198074050710,http://steamcommunity.com/profiles/76561198074050710,2,NaT,8190,1
53147,ventrids,http://steamcommunity.com/id/ventrids,2,2014-07-26,224540,1
53151,76561198074073165,http://steamcommunity.com/profiles/76561198074073165,2,NaT,204360,1
53152,76561198074096704,http://steamcommunity.com/profiles/76561198074096704,1,2014-09-01,4000,1
53154,76561198074111910,http://steamcommunity.com/profiles/76561198074111910,0,2014-09-17,268420,1
53163,Bladeking68,http://steamcommunity.com/id/Bladeking68,2,2015-08-26,10680,1
53164,LordDozahkingRe,http://steamcommunity.com/id/LordDozahkingRe,2,2014-02-11,206420,1
53169,76561198074122571,http://steamcommunity.com/profiles/76561198074122571,2,2013-12-12,570,1
53170,76561198074127617,http://steamcommunity.com/profiles/76561198074127617,2,NaT,42700,1
53172,The_Ultra_Llama,http://steamcommunity.com/id/The_Ultra_Llama,2,2014-11-08,218620,1
53173,zudikas,http://steamcommunity.com/id/zudikas,2,2013-09-27,440,1
53174,76561198074156211,http://steamcommunity.com/profiles/76561198074156211,2,2014-08-05,243870,1
53178,XUXU23456789,http://steamcommunity.com/id/XUXU23456789,2,2013-12-29,1840,1
53185,76561198074170361,http://steamcommunity.com/profiles/76561198074170361,2,2014-10-16,1250,1
53186,76561198074185082,http://steamcommunity.com/profiles/76561198074185082,2,2015-06-11,268650,1
53187,totalclutch,http://steamcommunity.com/id/totalclutch,2,2015-10-05,230410,1
53188,76561198074198140,http://steamcommunity.com/profiles/76561198074198140,2,2013-12-15,239660,1
53189,HanaSongDva,http://steamcommunity.com/id/HanaSongDva,2,2015-12-17,206210,1
53190,76561198074215832,http://steamcommunity.com/profiles/76561198074215832,2,2014-10-03,113400,0
53191,thenumber5,http://steamcommunity.com/id/thenumber5,2,2014-01-01,233250,1
53192,76561198074226272,http://steamcommunity.com/profiles/76561198074226272,2,2013-12-27,211820,1
53193,76561198074256516,http://steamcommunity.com/profiles/76561198074256516,2,2014-12-16,570,1
53194,Nitro_Assassin,http://steamcommunity.com/id/Nitro_Assassin,2,2014-06-30,620,1
53196,the_suicidal_psychomidget,http://steamcommunity.com/id/the_suicidal_psychomidget,2,2014-07-11,20510,1
53202,Zeusmate,http://steamcommunity.com/id/Zeusmate,0,2015-08-25,346110,1
53204,76561198074327940,http://steamcommunity.com/profiles/76561198074327940,2,2014-11-16,241930,1
53207,76561198074337670,http://steamcommunity.com/profiles/76561198074337670,2,2013-12-26,550,1
53208,pineapple671,http://steamcommunity.com/id/pineapple671,2,2013-12-04,4000,1
53209,76561198074352514,http://steamcommunity.com/profiles/76561198074352514,2,2014-01-28,221260,1
53210,76561198074357143,http://steamcommunity.com/profiles/76561198074357143,2,2014-06-21,238460,1
53211,76561198074366598,http://steamcommunity.com/profiles/76561198074366598,2,NaT,730,1
53212,76561198074367257,http://steamcommunity.com/profiles/76561198074367257,2,2013-03-29,24660,1
53213,FalconlordxxXXxxXXx,http://steamcommunity.com/id/FalconlordxxXXxxXXx,2,2015-01-14,440,0
53214,76561198074377252,http://steamcommunity.com/profiles/76561198074377252,0,2014-04-08,550,1
53215,76561198074383333,http://steamcommunity.com/profiles/76561198074383333,2,2014-07-17,107410,1
53216,76561198074401253,http://steamcommunity.com/profiles/76561198074401253,2,2014-06-06,440,1
53217,6935,http://steamcommunity.com/id/6935,2,2015-10-26,38410,1
53224,76561198074412580,http://steamcommunity.com/profiles/76561198074412580,2,2014-12-22,339350,1
53225,76561198074414765,http://steamcommunity.com/profiles/76561198074414765,2,2014-05-23,213670,1
53226,softchippi,http://steamcommunity.com/id/softchippi,2,2015-09-10,252950,1
53231,76561198074416924,http://steamcommunity.com/profiles/76561198074416924,0,2015-01-16,206420,1
53232,76561198074433040,http://steamcommunity.com/profiles/76561198074433040,2,2015-12-14,417860,1
53234,76561198074447562,http://steamcommunity.com/profiles/76561198074447562,0,2015-06-16,105600,1
53236,ThatMisterOps,http://steamcommunity.com/id/ThatMisterOps,2,2015-01-22,214850,1
53241,HoneyDuke,http://steamcommunity.com/id/HoneyDuke,2,2013-12-19,219640,1
53242,TheAnima,http://steamcommunity.com/id/TheAnima,2,2014-08-18,301520,1
53247,76561198074467168,http://steamcommunity.com/profiles/76561198074467168,2,2014-04-01,222880,1
53250,76561198074468919,http://steamcommunity.com/profiles/76561198074468919,2,2015-04-22,200210,1
53251,76561198074476548,http://steamcommunity.com/profiles/76561198074476548,2,2014-02-22,4000,1
53252,jb_is_gay,http://steamcommunity.com/id/jb_is_gay,2,2014-05-13,243870,1
53261,bunjee999,http://steamcommunity.com/id/bunjee999,2,2015-12-28,8930,1
53262,MentalGentlemen56,http://steamcommunity.com/id/MentalGentlemen56,2,2013-06-27,10090,1
53266,CatieWayneeee,http://steamcommunity.com/id/CatieWayneeee,2,2014-06-23,218620,1
53269,76561198074516105,http://steamcommunity.com/profiles/76561198074516105,2,2015-05-06,236390,1
53270,76561198074553384,http://steamcommunity.com/profiles/76561198074553384,2,NaT,730,1
53271,Stercessusretdnasunacyldemood,http://steamcommunity.com/id/Stercessusretdnasunacyldemood,2,2014-10-18,200260,1
53279,76561198074590108,http://steamcommunity.com/profiles/76561198074590108,2,2014-04-22,57900,1
53281,76561198074628124,http://steamcommunity.com/profiles/76561198074628124,2,2014-10-19,204300,1
53282,SPECTROWTF,http://steamcommunity.com/id/SPECTROWTF,2,2014-01-15,105600,1
53283,DoRePencil,http://steamcommunity.com/id/DoRePencil,2,NaT,730,1
53284,TheJackedex,http://steamcommunity.com/id/TheJackedex,2,2015-11-02,329440,1
53285,76561198074702680,http://steamcommunity.com/profiles/76561198074702680,2,2014-04-21,4000,1
53287,76561198074721767,http://steamcommunity.com/profiles/76561198074721767,2,2014-10-26,242760,1
53289,Kawaiiiishirochan,http://steamcommunity.com/id/Kawaiiiishirochan,2,2012-11-03,440,1
53290,dogmob,http://steamcommunity.com/id/dogmob,2,2014-06-07,33930,1
53291,76561198074753395,http://steamcommunity.com/profiles/76561198074753395,2,2014-01-11,4000,1
53292,anonimux,http://steamcommunity.com/id/anonimux,2,2014-09-07,24840,1
53293,Yoshi738,http://steamcommunity.com/id/Yoshi738,2,2015-04-23,219740,1
53294,76561198074770563,http://steamcommunity.com/profiles/76561198074770563,2,NaT,304930,1
53295,koreansalt,http://steamcommunity.com/id/koreansalt,2,2014-07-18,440,1
53296,76561198074778803,http://steamcommunity.com/profiles/76561198074778803,2,2015-04-26,247080,1
53297,76561198074803924,http://steamcommunity.com/profiles/76561198074803924,2,2014-04-24,6060,1
53298,collinmaraan,http://steamcommunity.com/id/collinmaraan,2,2014-06-24,570,1
53299,76561198074822440,http://steamcommunity.com/profiles/76561198074822440,2,2014-05-16,232810,0
53301,76561198074873424,http://steamcommunity.com/profiles/76561198074873424,2,NaT,440,1
53302,mailiam123,http://steamcommunity.com/id/mailiam123,2,2015-12-17,299360,1
53307,76561198074894911,http://steamcommunity.com/profiles/76561198074894911,2,2015-07-09,332310,0
53308,76561198074968696,http://steamcommunity.com/profiles/76561198074968696,2,2013-12-18,230410,1
53309,76561198074973653,http://steamcommunity.com/profiles/76561198074973653,2,2014-06-27,206420,1
53310,UNTITLEDJASRITHFREGSEXYNEIL6969,http://steamcommunity.com/id/UNTITLEDJASRITHFREGSEXYNEIL6969,0,2014-09-10,252490,1
53313,jezza8822,http://steamcommunity.com/id/jezza8822,2,NaT,394360,1
53314,76561198075022936,http://steamcommunity.com/profiles/76561198075022936,2,2014-07-30,243870,1
53315,guy25451,http://steamcommunity.com/id/guy25451,2,2015-05-08,440,1
53316,fukhole,http://steamcommunity.com/id/fukhole,2,2014-06-06,22380,1
53317,76561198075060685,http://steamcommunity.com/profiles/76561198075060685,2,2014-12-30,38700,1
53318,Jonesy_1999,http://steamcommunity.com/id/Jonesy_1999,2,2014-01-18,105600,1
53319,faridhisham,http://steamcommunity.com/id/faridhisham,2,2013-12-19,550,1
53320,katerpillar1,http://steamcommunity.com/id/katerpillar1,0,NaT,319630,1
53323,MundoDosBits,http://steamcommunity.com/id/MundoDosBits,2,2013-12-29,440,1
53324,DRELIK,http://steamcommunity.com/id/DRELIK,2,2014-01-13,204300,1
53325,fruitpunchiiz,http://steamcommunity.com/id/fruitpunchiiz,2,2014-10-04,42910,1
53333,DNK_Koshi,http://steamcommunity.com/id/DNK_Koshi,2,NaT,227940,1
53337,76561198075190635,http://steamcommunity.com/profiles/76561198075190635,2,2015-07-29,570,1
53338,76561198075211954,http://steamcommunity.com/profiles/76561198075211954,2,2014-09-11,230230,1
53339,ElvistheBeast,http://steamcommunity.com/id/ElvistheBeast,2,2015-08-29,346110,0
53340,76561198075226289,http://steamcommunity.com/profiles/76561198075226289,2,2014-01-02,570,1
53341,76561198075227229,http://steamcommunity.com/profiles/76561198075227229,2,2014-04-11,209160,0
53342,76561198075228836,http://steamcommunity.com/profiles/76561198075228836,2,2014-09-13,440,1
53343,76561198075229670,http://steamcommunity.com/profiles/76561198075229670,2,2015-05-29,24200,0
53345,henslither608,http://steamcommunity.com/id/henslither608,2,2015-06-17,730,1
53346,76561198075239591,http://steamcommunity.com/profiles/76561198075239591,2,2014-02-28,210770,1
53347,MrSpecialPerson,http://steamcommunity.com/id/MrSpecialPerson,2,2014-11-06,440,1
53348,CharlZen,http://steamcommunity.com/id/CharlZen,2,NaT,730,1
53349,coopster44,http://steamcommunity.com/id/coopster44,2,2015-01-31,230410,1
53352,madlatt,http://steamcommunity.com/id/madlatt,2,2014-03-13,246620,1
53354,Nyanonymous,http://steamcommunity.com/id/Nyanonymous,2,2015-09-23,323370,1
53355,dilminhapocoto,http://steamcommunity.com/id/dilminhapocoto,2,2015-12-06,730,1
53356,86674482,http://steamcommunity.com/id/86674482,2,2013-12-21,17500,1
53357,76561198075371120,http://steamcommunity.com/profiles/76561198075371120,2,2014-06-05,63380,1
53358,76561198075375032,http://steamcommunity.com/profiles/76561198075375032,2,NaT,730,1
53359,76561198075393320,http://steamcommunity.com/profiles/76561198075393320,2,2014-06-23,222880,1
53362,76561198075417014,http://steamcommunity.com/profiles/76561198075417014,2,2014-06-14,72850,1
53365,76561198075425119,http://steamcommunity.com/profiles/76561198075425119,2,NaT,250900,1
53366,moose1199,http://steamcommunity.com/id/moose1199,2,2015-04-08,730,1
53369,76561198075462582,http://steamcommunity.com/profiles/76561198075462582,2,2013-12-01,440,1
53370,swinson123,http://steamcommunity.com/id/swinson123,2,2014-05-28,440,1
53371,76561198075484568,http://steamcommunity.com/profiles/76561198075484568,2,2013-12-05,218620,1
53372,2891723967123,http://steamcommunity.com/id/2891723967123,2,2014-07-17,222880,1
53379,JERJERJERJER,http://steamcommunity.com/id/JERJERJERJER,2,2014-02-14,550,1
53381,76561198075528164,http://steamcommunity.com/profiles/76561198075528164,2,2015-01-30,304930,1
53382,SimplePixels,http://steamcommunity.com/id/SimplePixels,2,2014-12-30,730,1
53384,Fadingblaze,http://steamcommunity.com/id/Fadingblaze,2,2014-04-12,243870,1
53393,k1nglor,http://steamcommunity.com/id/k1nglor,2,2014-08-06,304930,1
53394,76561198075551070,http://steamcommunity.com/profiles/76561198075551070,2,2013-12-28,265210,1
53395,76561198075559668,http://steamcommunity.com/profiles/76561198075559668,0,2014-12-07,440,1
53397,wade11,http://steamcommunity.com/id/wade11,2,2014-06-25,24240,1
53398,xfrnx,http://steamcommunity.com/id/xfrnx,2,2014-12-06,241560,0
53399,76561198075601492,http://steamcommunity.com/profiles/76561198075601492,2,2014-11-29,113204,1
53403,destroyer197,http://steamcommunity.com/id/destroyer197,2,2014-01-07,620,1
53404,DJEXO,http://steamcommunity.com/id/DJEXO,2,2014-11-11,279160,1
53409,76561198075623093,http://steamcommunity.com/profiles/76561198075623093,2,2014-06-20,220200,1
53410,76561198075660786,http://steamcommunity.com/profiles/76561198075660786,2,2015-10-26,238460,1
53411,76561198075674170,http://steamcommunity.com/profiles/76561198075674170,2,NaT,440,1
53412,connbob,http://steamcommunity.com/id/connbob,2,2014-04-18,17080,1
53413,23012003,http://steamcommunity.com/id/23012003,2,2013-12-19,730,1
53415,76561198075728794,http://steamcommunity.com/profiles/76561198075728794,2,2014-12-13,227940,0
53417,76561198075747225,http://steamcommunity.com/profiles/76561198075747225,2,2015-02-18,304930,1
53418,drsparky,http://steamcommunity.com/id/drsparky,2,2014-10-19,33900,1
53423,76561198075751591,http://steamcommunity.com/profiles/76561198075751591,2,2013-12-11,219740,1
53424,76561198075756890,http://steamcommunity.com/profiles/76561198075756890,2,2014-06-17,248570,1
53425,BacalhauQuerAlh0,http://steamcommunity.com/id/BacalhauQuerAlh0,2,2014-10-24,107410,1
53426,76561198075786829,http://steamcommunity.com/profiles/76561198075786829,0,2014-04-29,440,1
53427,12332165478953761,http://steamcommunity.com/id/12332165478953761,2,2014-02-28,250600,1
53429,lameegg,http://steamcommunity.com/id/lameegg,2,2013-06-28,220,1
53430,76561198075817980,http://steamcommunity.com/profiles/76561198075817980,2,2014-09-03,301520,1
53431,woworchunter242,http://steamcommunity.com/id/woworchunter242,2,2013-03-11,4000,1
53432,HOLDUPPPPP,http://steamcommunity.com/id/HOLDUPPPPP,2,2014-01-26,570,1
53436,76561198075836652,http://steamcommunity.com/profiles/76561198075836652,2,2014-01-26,440,1
53437,102598615,http://steamcommunity.com/id/102598615,2,2014-07-26,304930,1
53438,76561198075883349,http://steamcommunity.com/profiles/76561198075883349,2,2014-03-08,4000,1
53439,76561198075890337,http://steamcommunity.com/profiles/76561198075890337,2,2015-05-09,570,1
53440,ted019,http://steamcommunity.com/id/ted019,2,2015-01-27,313120,1
53441,JustinQ7,http://steamcommunity.com/id/JustinQ7,2,2015-10-28,218680,0
53448,76561198075908315,http://steamcommunity.com/profiles/76561198075908315,2,2014-03-09,221640,1
53449,76561198075908841,http://steamcommunity.com/profiles/76561198075908841,2,2014-08-02,304930,1
53450,76561198075912797,http://steamcommunity.com/profiles/76561198075912797,2,2015-03-28,204360,0
53451,havoq11256,http://steamcommunity.com/id/havoq11256,2,2015-07-06,24860,1
53459,B74CK0UT,http://steamcommunity.com/id/B74CK0UT,2,NaT,208090,1
53460,luiz91457,http://steamcommunity.com/id/luiz91457,2,2015-02-18,219740,1
53461,mazokn,http://steamcommunity.com/id/mazokn,0,2014-10-16,49520,0
53466,76561198075957410,http://steamcommunity.com/profiles/76561198075957410,2,2015-06-05,322330,1
53468,xXTheEndXx,http://steamcommunity.com/id/xXTheEndXx,2,2014-04-26,440,1
53469,76561198075966090,http://steamcommunity.com/profiles/76561198075966090,0,2014-06-22,440,1
53470,76561198075975771,http://steamcommunity.com/profiles/76561198075975771,2,2014-02-02,251570,1
53472,76561198075978416,http://steamcommunity.com/profiles/76561198075978416,2,NaT,386940,1
53474,CDTH,http://steamcommunity.com/id/CDTH,2,2014-06-01,730,1
53478,youngbenaffleck,http://steamcommunity.com/id/youngbenaffleck,2,2015-06-13,730,1
53486,Tawhirimatea,http://steamcommunity.com/id/Tawhirimatea,2,NaT,264710,1
53487,76561198076004132,http://steamcommunity.com/profiles/76561198076004132,2,NaT,730,1
53488,76561198076030187,http://steamcommunity.com/profiles/76561198076030187,2,2014-09-24,236390,1
53489,76561198076031079,http://steamcommunity.com/profiles/76561198076031079,2,2014-06-24,550,1
53492,76561198076033022,http://steamcommunity.com/profiles/76561198076033022,2,2014-05-29,218230,1
53497,itsSnowing,http://steamcommunity.com/id/itsSnowing,2,2014-08-06,304930,1
53498,thepie423,http://steamcommunity.com/id/thepie423,2,2014-10-08,8190,1
53499,76561198076055973,http://steamcommunity.com/profiles/76561198076055973,2,NaT,337950,1
53503,76561198076061566,http://steamcommunity.com/profiles/76561198076061566,2,2015-06-30,208650,0
53504,changook,http://steamcommunity.com/id/changook,2,2014-01-22,252490,1
53509,76561198076068709,http://steamcommunity.com/profiles/76561198076068709,0,NaT,301520,1
53511,76561198076072214,http://steamcommunity.com/profiles/76561198076072214,2,2014-03-15,440,1
53515,Im_riding_on_a_pink_cloud,http://steamcommunity.com/id/Im_riding_on_a_pink_cloud,2,2015-11-21,244850,1
53518,76561198076108428,http://steamcommunity.com/profiles/76561198076108428,2,NaT,730,1
53519,76561198076114293,http://steamcommunity.com/profiles/76561198076114293,2,2014-06-29,7000,1
53521,76561198076117785,http://steamcommunity.com/profiles/76561198076117785,0,NaT,374950,0
53522,imasniperrughtbehindyou,http://steamcommunity.com/id/imasniperrughtbehindyou,2,2014-02-05,224260,1
53523,76561198076131644,http://steamcommunity.com/profiles/76561198076131644,2,2014-07-21,304930,1
53525,poofcorn,http://steamcommunity.com/id/poofcorn,2,2015-11-22,386360,1
53526,epicscoutfan,http://steamcommunity.com/id/epicscoutfan,2,NaT,353370,1
53531,76561198076152376,http://steamcommunity.com/profiles/76561198076152376,2,2014-04-15,265930,1
53532,Kiritoblackswordsman,http://steamcommunity.com/id/Kiritoblackswordsman,2,2015-05-05,230410,1
53536,76561198076209538,http://steamcommunity.com/profiles/76561198076209538,2,2014-02-18,4000,1
53537,76561198076217855,http://steamcommunity.com/profiles/76561198076217855,2,2014-05-18,10,1
53538,76561198076223290,http://steamcommunity.com/profiles/76561198076223290,2,NaT,227860,1
53539,76561198076228553,http://steamcommunity.com/profiles/76561198076228553,2,2015-07-08,35140,1
53540,rabitar,http://steamcommunity.com/id/rabitar,2,NaT,319630,1
53541,76561198076271965,http://steamcommunity.com/profiles/76561198076271965,2,2015-02-28,440,1
53542,Omeghas,http://steamcommunity.com/id/Omeghas,2,2015-10-12,264200,1
53543,76561198076284786,http://steamcommunity.com/profiles/76561198076284786,2,2014-04-07,113020,1
53544,93769201,http://steamcommunity.com/id/93769201,2,2014-03-20,730,1
53547,teh_pwnerer_7,http://steamcommunity.com/id/teh_pwnerer_7,2,2015-11-22,377160,1
53550,76561198076299728,http://steamcommunity.com/profiles/76561198076299728,2,2014-03-21,730,1
53551,Allenwoohoo,http://steamcommunity.com/id/Allenwoohoo,2,2015-05-07,230410,1
53552,76561198076310095,http://steamcommunity.com/profiles/76561198076310095,2,2014-02-28,570,1
53556,psydrone,http://steamcommunity.com/id/psydrone,2,2014-07-02,570,1
53557,Baileyhulanmilligan,http://steamcommunity.com/id/Baileyhulanmilligan,2,NaT,730,1
53558,SteemyStreem,http://steamcommunity.com/id/SteemyStreem,2,2014-06-28,1250,1
53560,snakey1997,http://steamcommunity.com/id/snakey1997,2,2013-12-20,230410,1
53561,76561198076388843,http://steamcommunity.com/profiles/76561198076388843,2,2013-12-27,440,1
53569,76561198076403311,http://steamcommunity.com/profiles/76561198076403311,2,NaT,440,1
53570,LGenius,http://steamcommunity.com/id/LGenius,2,2015-09-02,271290,1
53572,xarope123,http://steamcommunity.com/id/xarope123,2,2015-01-12,222880,1
53575,ConstantineTrading,http://steamcommunity.com/id/ConstantineTrading,2,NaT,730,1
53580,police12,http://steamcommunity.com/id/police12,2,2015-06-06,440,1
53581,76561198076466183,http://steamcommunity.com/profiles/76561198076466183,2,NaT,268320,1
53582,76561198076466687,http://steamcommunity.com/profiles/76561198076466687,2,2015-03-28,252490,0
53583,76561198076470478,http://steamcommunity.com/profiles/76561198076470478,2,NaT,730,1
53584,ethos102,http://steamcommunity.com/id/ethos102,2,2013-08-31,32500,1
53585,76561198076482697,http://steamcommunity.com/profiles/76561198076482697,2,2013-02-19,4000,1
53586,76561198076492918,http://steamcommunity.com/profiles/76561198076492918,2,2013-04-18,440,1
53587,WolfyGaming81,http://steamcommunity.com/id/WolfyGaming81,2,NaT,323850,1
53593,TheNotPlaying,http://steamcommunity.com/id/TheNotPlaying,2,2014-02-04,730,1
53594,76561198076523327,http://steamcommunity.com/profiles/76561198076523327,0,2014-08-31,104900,0
